SKU,Annual_Demand,Unit_Cost_x,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days_x,Supplier_Reliability,MOQ,Z_Value,Safety_Stock,Reorder_Point,Product_Category,Unit_Cost_y,Lead_Time_Days_y,Ordering_Cost,Holding_Cost_Per_Unit_Year,EOQ,Supply_Risk,Profit_Impact,Supply_Risk_Score,Profit_Impact_Score,Kraljic_Category,Inventory_Policy
Product_1466,381667.56387873116,80.46,30708972.189682707,A,4060.293232752459,9589.260115305931,SUP_0174,5,66.46,794,2.33,49961.0,70263.0,Category_019,80.46,5,1004,289.97,1626.0,33.540000000000006,30708972.189682707,0.33546391752577326,0.8968764094450673,Leverage,Bulk Procurement & Cost Negotiation
Product_1479,1234488.890089821,24.85,30677048.918732055,A,5462.340221636377,6982.965310250618,SUP_0093,4,99.0,2128,2.33,32541.0,54391.0,Category_019,24.85,4,4249,282.86,6090.0,1.0,30677048.918732055,0.0,0.8959440686148007,Leverage,Bulk Procurement & Cost Negotiation
Product_1788,560209.79661986,54.69,30637873.77714014,A,2106.0518669919547,6265.566780421794,SUP_0154,2,27.46,1736,2.33,20646.0,24859.0,Category_006,54.69,2,4296,404.82,3449.0,72.53999999999999,30637873.77714014,0.7375257731958762,0.8947999319724723,Strategic,Long-Term Supplier Partnership
Product_1159,2013077.4436142484,15.2,30598777.142936576,A,45751.76008214201,69205.96295646466,SUP_0067,4,32.61,8499,2.33,322500.0,505508.0,Category_006,15.2,4,3811,430.47,5971.0,67.39,30598777.142936576,0.6844329896907216,0.8936580881917918,Strategic,Long-Term Supplier Partnership
Product_1048,1100397.917768041,27.77,30558050.176418494,A,55019.89588840205,13824.540265601167,SUP_0110,6,75.25,738,2.33,78901.0,409021.0,Category_006,27.77,6,3892,422.06,4505.0,24.75,30558050.176418494,0.24484536082474226,0.8924686294475295,Leverage,Bulk Procurement & Cost Negotiation
Product_1396,1908933.1439202037,15.99,30523840.971284058,A,32912.640412417306,57399.106393172384,SUP_0063,7,77.7,2668,2.33,353843.0,584232.0,Category_019,15.99,7,3004,386.26,5450.0,22.299999999999997,30523840.971284058,0.21958762886597935,0.8914695263553963,Leverage,Bulk Procurement & Cost Negotiation
Product_1316,1866253.6842697284,16.34,30494585.20096736,A,3987.72154758489,8122.52353877114,SUP_0061,3,70.05,1577,2.33,32780.0,44744.0,Category_019,16.34,3,1515,262.91,4638.0,29.950000000000003,30494585.20096736,0.2984536082474227,0.8906150916945709,Leverage,Bulk Procurement & Cost Negotiation
Product_1356,3188166.379393522,9.55,30446988.92320814,A,7700.8849743804885,21871.683435455747,SUP_0042,4,93.51,6202,2.33,101923.0,132727.0,Category_019,9.55,4,4028,443.6,7610.0,6.489999999999995,30446988.92320814,0.05659793814432985,0.8892250100455998,Leverage,Bulk Procurement & Cost Negotiation
Product_0082,1282541.6743924029,23.71,30409063.099843875,A,15833.847832004974,20950.61714905621,SUP_0090,5,88.42,8758,2.33,109154.0,188324.0,Category_019,23.71,5,2120,364.43,3863.0,11.579999999999998,30409063.099843875,0.10907216494845358,0.8881173605914244,Leverage,Bulk Procurement & Cost Negotiation
Product_0073,580254.6759488961,52.35,30376332.28592471,A,32236.370886049783,87132.76383014942,SUP_0140,11,79.69,2146,2.33,673339.0,1027940.0,Category_019,52.35,11,4446,349.54,3843.0,20.310000000000002,30376332.28592471,0.19907216494845364,0.8871614349197767,Leverage,Bulk Procurement & Cost Negotiation
Product_1886,2079564.652497044,14.59,30340848.279931873,A,4252.688450914201,21544.400126336506,SUP_0057,6,31.04,1235,2.33,122961.0,148478.0,Category_007,14.59,6,4777,334.51,7707.0,68.96000000000001,30340848.279931873,0.700618556701031,0.8861251004019358,Strategic,Long-Term Supplier Partnership
Product_1397,604771.3551314293,50.1,30299044.892084606,A,7854.173443265316,5156.781843605073,SUP_0152,11,79.89,3793,2.33,39851.0,126247.0,Category_019,50.1,11,3433,438.88,3076.0,20.11,30299044.892084606,0.1970103092783505,0.8849042040409794,Leverage,Bulk Procurement & Cost Negotiation
Product_1439,1827674.848653856,16.56,30266295.493707854,A,4734.908934336415,11757.827911172497,SUP_0064,2,82.21,1356,2.33,38744.0,48214.0,Category_019,16.56,2,1649,397.96,3892.0,17.790000000000006,30266295.493707854,0.1730927835051547,0.8839477355976136,Leverage,Bulk Procurement & Cost Negotiation
Product_1410,2493390.13632925,12.12,30219888.452310506,A,3204.8716405260284,6576.598463110281,SUP_0049,11,30.49,3639,2.33,50823.0,86077.0,Category_019,12.12,11,3075,354.26,6580.0,69.51,30219888.452310506,0.7062886597938145,0.8825923864050605,Strategic,Long-Term Supplier Partnership
Product_1348,999903.6433592633,30.19,30187090.99301616,A,9614.458109223686,16123.572505315866,SUP_0116,12,80.77,1554,2.33,130140.0,245514.0,Category_019,30.19,12,2504,308.11,4032.0,19.230000000000004,30187090.99301616,0.18793814432989694,0.8816345143099237,Leverage,Bulk Procurement & Cost Negotiation
Product_1823,1104440.3477244729,27.3,30151221.49287811,A,8061.608377550897,8220.094565675072,SUP_0104,8,23.53,1587,2.33,54173.0,118666.0,Category_006,27.3,8,5827,238.72,7343.0,76.47,30151221.49287811,0.7780412371134021,0.8805869211735042,Strategic,Long-Term Supplier Partnership
Product_1018,1311796.0362457908,22.96,30118836.99220336,A,17036.312159036243,37232.42055718871,SUP_0081,6,49.84,3010,2.33,212498.0,314716.0,Category_007,22.96,6,3976,255.97,6384.0,50.16,30118836.99220336,0.5068041237113402,0.8796411098155911,Strategic,Long-Term Supplier Partnership
Product_1312,799388.8339951411,37.63,30081001.823237162,A,1561.30631639676,4101.443330248947,SUP_0111,2,70.07,949,2.33,13515.0,16638.0,Category_019,37.63,2,4950,250.36,5623.0,29.930000000000007,30081001.823237162,0.29824742268041243,0.8785361079847401,Leverage,Bulk Procurement & Cost Negotiation
Product_1435,1112860.1385354733,26.99,30036095.139072422,A,7782.238731017295,17884.486479010473,SUP_0109,13,46.94,1074,2.33,150247.0,251417.0,Category_019,26.99,13,1528,363.28,3060.0,53.06,30036095.139072422,0.536701030927835,0.8772245777451417,Strategic,Long-Term Supplier Partnership
Product_0066,1849933.0956892485,16.22,30005914.81207961,A,77080.54565371868,101811.43848601676,SUP_0062,3,88.62,2041,2.33,410879.0,642121.0,Category_019,16.22,3,1899,379.81,4302.0,11.379999999999995,30005914.81207961,0.10701030927835047,0.8763431407780561,Leverage,Bulk Procurement & Cost Negotiation
Product_1787,791635.6350048718,37.85,29963408.784934398,A,6883.788130477145,13229.58235289257,SUP_0125,4,31.88,894,2.33,61650.0,89186.0,Category_006,37.85,4,1503,364.69,2555.0,68.12,29963408.784934398,0.691958762886598,0.8751017233587333,Strategic,Long-Term Supplier Partnership
Product_0979,798818.9540790248,37.47,29931746.20934106,A,1504.3671451582388,4155.531630130128,SUP_0120,3,78.18,2147,2.33,16771.0,21285.0,Category_028,37.47,3,5535,344.36,5068.0,21.819999999999993,29931746.20934106,0.2146391752577319,0.8741769963136036,Leverage,Bulk Procurement & Cost Negotiation
Product_0089,626285.2901886677,47.73,29892596.900705107,A,6080.43971056959,8753.204832517498,SUP_0150,8,76.15,1301,2.33,57686.0,106330.0,Category_019,47.73,8,2519,364.17,2944.0,23.849999999999994,29892596.900705107,0.2355670103092783,0.8730336141403159,Leverage,Bulk Procurement & Cost Negotiation
Product_1548,562716.8865229926,53.05,29852130.830044758,A,2278.206018311711,8048.149040468427,SUP_0130,10,53.9,2693,2.33,59300.0,82083.0,Category_019,53.05,10,3712,260.08,4008.0,46.1,29852130.830044758,0.46494845360824744,0.8718517750369414,Leverage,Bulk Procurement & Cost Negotiation
Product_2043,564186.0530360591,52.85,29817232.902955726,A,28209.30265180296,15430.233547781785,SUP_0168,10,53.52,464,2.33,113692.0,395786.0,Category_019,52.85,10,3189,352.14,3197.0,46.48,29817232.902955726,0.46886597938144325,0.8708325573519158,Leverage,Bulk Procurement & Cost Negotiation
Product_1624,908519.2111976239,32.78,29781259.74305811,A,50473.289510979106,47623.54528562815,SUP_0119,10,99.0,3206,2.33,350896.0,855629.0,Category_019,32.78,10,2224,340.6,3445.0,1.0,29781259.74305811,0.0,0.8697819367617481,Leverage,Bulk Procurement & Cost Negotiation
Product_1282,1564764.452963497,19.01,29746172.25083608,A,20321.61627225321,16794.80231639839,SUP_0082,12,59.2,2761,2.33,135557.0,379417.0,Category_033,19.01,12,3724,437.51,5162.0,40.8,29746172.25083608,0.4103092783505154,0.8687571826981426,Leverage,Bulk Procurement & Cost Negotiation
Product_1162,743526.4110637408,39.95,29703880.121996447,A,33796.65504835186,21164.414129332552,SUP_0139,8,89.46,1370,2.33,139479.0,409853.0,Category_006,39.95,8,4595,371.46,4289.0,10.540000000000006,29703880.121996447,0.09835051546391758,0.8675220123242471,Leverage,Bulk Procurement & Cost Negotiation
Product_0031,684669.6448558479,43.33,29666735.71160389,A,908.0499268645198,1946.2701346720842,SUP_0131,9,77.27,5058,2.33,13605.0,21778.0,Category_005,43.33,9,1814,379.32,2560.0,22.730000000000004,29666735.71160389,0.22402061855670108,0.8664371845671324,Leverage,Bulk Procurement & Cost Negotiation
Product_1508,981222.180970209,30.2,29632909.86530031,A,3467.216187173883,12947.61842113443,SUP_0100,2,55.74,1012,2.33,42664.0,49599.0,Category_019,30.2,2,1303,290.5,2967.0,44.26,29632909.86530031,0.4459793814432989,0.8654492777302702,Leverage,Bulk Procurement & Cost Negotiation
Product_0930,379455.91365909664,77.99,29593766.706272945,A,3328.5606461324264,2911.4449413459856,SUP_0224,14,38.32,1492,2.33,25383.0,71983.0,Category_006,77.99,14,5556,414.62,3189.0,61.68,29593766.706272945,0.6255670103092784,0.8643060751604821,Strategic,Long-Term Supplier Partnership
Product_1521,1611761.6720593353,18.34,29559709.06556821,A,6421.361243264284,8136.315053705147,SUP_0071,8,45.08,3559,2.33,53621.0,104992.0,Category_019,18.34,8,5300,237.97,8474.0,54.92,29559709.06556821,0.5558762886597939,0.8633113986105552,Strategic,Long-Term Supplier Partnership
Product_0096,810673.9577527882,36.41,29516638.801779017,A,6188.350822540368,9048.070451800735,SUP_0117,13,77.14,1609,2.33,76013.0,156462.0,Category_019,36.41,13,2301,432.08,2939.0,22.86,29516638.801779017,0.22536082474226804,0.8620535022764643,Leverage,Bulk Procurement & Cost Negotiation
Product_1000,257522.84637072077,114.48,29481215.452520113,A,2829.9213886892394,6653.573389094592,SUP_0244,8,46.9,477,2.33,43849.0,66489.0,Category_028,114.48,8,5428,241.42,3403.0,53.1,29481215.452520113,0.5371134020618558,0.8610189392797737,Strategic,Long-Term Supplier Partnership
Product_1904,1291523.9140535549,22.8,29446745.240421053,A,11741.126491395953,52235.3739727794,SUP_0087,10,78.17,2738,2.33,384876.0,502288.0,Category_019,22.8,10,2334,246.55,4945.0,21.83,29446745.240421053,0.2147422680412371,0.8600122133018003,Leverage,Bulk Procurement & Cost Negotiation
Product_0016,468441.94589185296,62.78,29408785.36309053,A,984.121735066918,1411.6471053062958,SUP_0163,6,93.4,1392,2.33,8057.0,13962.0,Category_005,62.78,6,5095,405.04,3433.0,6.599999999999994,29408785.36309053,0.05773195876288654,0.8589035692783897,Leverage,Bulk Procurement & Cost Negotiation
Product_0943,589188.2443740665,49.85,29371033.982047215,A,2119.382174007433,3420.218770321147,SUP_0149,10,51.81,692,2.33,25201.0,46395.0,Category_005,49.85,10,3256,244.79,3960.0,48.19,29371033.982047215,0.4864948453608247,0.8578010145307875,Leverage,Bulk Procurement & Cost Negotiation
Product_2027,105859.17338668292,277.1,29333576.94544984,A,420.07608486778935,563.0494191190534,SUP_0384,11,74.0,853,2.33,4352.0,8973.0,Category_005,277.1,11,3537,224.95,1825.0,26.0,29333576.94544984,0.25773195876288657,0.8567070563128308,Leverage,Bulk Procurement & Cost Negotiation
Product_1224,648501.5126832871,45.18,29299298.343030915,A,2401.857454382545,3961.5796731932596,SUP_0121,6,99.0,2708,2.33,22610.0,37022.0,Category_019,45.18,6,4908,388.64,4048.0,1.0,29299298.343030915,0.0,0.8557059264258263,Leverage,Bulk Procurement & Cost Negotiation
Product_1483,790608.3357409061,37.01,29260414.505770933,A,7751.062115106923,8502.60395173025,SUP_0128,6,63.85,2369,2.33,48528.0,95035.0,Category_019,37.01,6,3520,363.42,3914.0,36.15,29260414.505770933,0.3623711340206185,0.8545702975245473,Leverage,Bulk Procurement & Cost Negotiation
Product_1315,1188430.5745140286,24.59,29223507.827299964,A,2583.54472720441,5579.587418973586,SUP_0088,12,68.51,2159,2.33,45035.0,76038.0,Category_019,24.59,12,5170,306.57,6332.0,31.489999999999995,29223507.827299964,0.3143298969072164,0.853492412889818,Leverage,Bulk Procurement & Cost Negotiation
Product_0424,632119.9674962347,46.17,29184978.899301156,A,15050.475416577017,13104.353288935607,SUP_0141,4,82.18,3247,2.33,61067.0,121269.0,Category_019,46.17,4,3722,253.0,4313.0,17.819999999999993,29184978.899301156,0.17340206185567003,0.8523671493547867,Leverage,Bulk Procurement & Cost Negotiation
Product_0829,729695.101205353,39.94,29144022.3421418,A,42923.241247373706,21715.887922697224,SUP_0147,7,82.91,947,2.33,133870.0,434333.0,Category_006,39.94,7,4556,275.74,4911.0,17.090000000000003,29144022.3421418,0.16587628865979384,0.8511709852597652,Leverage,Bulk Procurement & Cost Negotiation
Product_0098,852505.467710391,34.15,29113061.722309854,A,32788.67183501504,22975.275198797655,SUP_0129,5,99.0,865,2.33,119703.0,283647.0,Category_019,34.15,5,1778,436.44,2636.0,1.0,29113061.722309854,0.0,0.8502667593098521,Leverage,Bulk Procurement & Cost Negotiation
Product_1429,359910.2998070313,80.78,29073554.018411987,A,823.5933634028175,1135.572464277654,SUP_0194,4,61.08,1062,2.33,5292.0,8587.0,Category_019,80.78,4,826,413.02,1200.0,38.92,29073554.018411987,0.3909278350515464,0.8491129099592951,Leverage,Bulk Procurement & Cost Negotiation
Product_0929,256177.99274369428,113.34,29035213.69757031,A,1940.7423692704112,2312.8513086921585,SUP_0245,3,36.88,465,2.33,9334.0,15157.0,Category_006,113.34,3,4296,276.16,2824.0,63.12,29035213.69757031,0.6404123711340206,0.8479931548245072,Strategic,Long-Term Supplier Partnership
Product_0374,435534.9041077669,66.58,28997913.91549512,A,4839.276712308521,9147.011496400686,SUP_0158,4,67.62,6239,2.33,42626.0,61984.0,Category_030,66.58,4,2453,382.48,2364.0,32.379999999999995,28997913.91549512,0.3235051546391752,0.8469037893317761,Leverage,Bulk Procurement & Cost Negotiation
Product_1967,242024.53795691367,119.66,28960656.21192429,A,2814.2388134524845,5636.121667354969,SUP_0256,11,92.86,1451,2.33,43555.0,74512.0,Category_005,119.66,11,1060,298.43,1312.0,7.140000000000001,28960656.21192429,0.06329896907216495,0.8458156527703707,Leverage,Bulk Procurement & Cost Negotiation
Product_1567,769007.9178250221,37.61,28922387.789399084,A,14509.583355189097,9840.587172558233,SUP_0122,5,74.57,1859,2.33,51270.0,123818.0,Category_019,37.61,5,1161,394.4,2128.0,25.430000000000007,28922387.789399084,0.25185567010309284,0.8446979974747935,Leverage,Bulk Procurement & Cost Negotiation
Product_1164,451122.79142705206,64.03,28885392.335074145,A,11871.652405975054,15968.617945418657,SUP_0205,12,42.59,922,2.33,128889.0,271349.0,Category_006,64.03,12,1944,433.87,2011.0,57.41,28885392.335074145,0.5815463917525773,0.8436175200808973,Strategic,Long-Term Supplier Partnership
Product_1407,1179471.2058565947,24.46,28849865.695252307,A,15938.800079143171,36336.10717053786,SUP_0079,6,96.63,1733,2.33,207382.0,303015.0,Category_019,24.46,6,2771,367.56,4218.0,3.3700000000000045,28849865.695252307,0.024432989690721697,0.842579940413097,Leverage,Bulk Procurement & Cost Negotiation
Product_1581,1318096.1369547928,21.86,28813581.55383177,A,4899.985639237148,13276.215750869449,SUP_0092,6,71.98,3899,2.33,75772.0,105172.0,Category_005,21.86,6,5063,363.67,6059.0,28.019999999999996,28813581.55383177,0.2785567010309278,0.8415202373961403,Leverage,Bulk Procurement & Cost Negotiation
Product_0109,472357.68962045026,60.92,28776030.45167783,A,9840.785200426048,6016.594182368375,SUP_0184,8,45.57,2435,2.33,39651.0,118378.0,Category_006,60.92,8,3314,352.92,2979.0,54.43,28776030.45167783,0.5508247422680412,0.8404235319296562,Strategic,Long-Term Supplier Partnership
Product_0108,430065.37688553083,66.82,28736968.483491167,A,15928.347292056698,21465.57051527747,SUP_0187,7,75.04,1511,2.33,132327.0,243826.0,Category_006,66.82,7,2599,253.04,2973.0,24.959999999999994,28736968.483491167,0.24701030927835047,0.8392827005935661,Leverage,Bulk Procurement & Cost Negotiation
Product_1215,300966.9410814226,95.36,28700207.50152446,A,7165.8795495576815,17452.845941288277,SUP_0243,7,92.37,1455,2.33,107590.0,157752.0,Category_019,95.36,7,3279,389.1,2253.0,7.6299999999999955,28700207.50152446,0.06835051546391747,0.8382090711242915,Leverage,Bulk Procurement & Cost Negotiation
Product_1835,269892.8539125281,106.2,28662621.08551048,A,6133.928498012002,5221.862652962474,SUP_0230,6,64.63,1028,2.33,29803.0,66607.0,Category_006,106.2,6,2262,260.19,2167.0,35.370000000000005,28662621.08551048,0.3543298969072165,0.8371113342925179,Leverage,Bulk Procurement & Cost Negotiation
Product_1450,1182700.3836486689,24.2,28621349.284297787,A,6719.888543458346,12777.174478317296,SUP_0096,3,75.84,1971,2.33,51565.0,71725.0,Category_019,24.2,3,5755,235.82,7598.0,24.159999999999997,28621349.284297787,0.23876288659793812,0.8359059632806086,Leverage,Bulk Procurement & Cost Negotiation
Product_1789,79476.54684359957,359.72,28589303.43057964,A,5298.436456239971,5882.84168611062,SUP_0428,11,40.44,588,2.33,45462.0,103745.0,Category_006,359.72,11,5608,311.75,1691.0,59.56,28589303.43057964,0.6037113402061857,0.8349700423372829,Strategic,Long-Term Supplier Partnership
Product_1372,546555.4314561564,52.24,28552055.739269614,A,2118.4319048688235,3122.273893645561,SUP_0169,3,99.0,695,2.33,12601.0,18957.0,Category_019,52.24,3,3069,306.87,3307.0,1.0,28552055.739269614,0.0,0.8338821981907608,Leverage,Bulk Procurement & Cost Negotiation
Product_1246,1032981.2192893836,27.6,28510281.65238699,A,4471.780170083912,8980.018691928131,SUP_0106,7,97.9,4611,2.33,55359.0,86662.0,Category_019,27.6,7,4463,411.75,4733.0,2.0999999999999943,28510281.65238699,0.011340206185566951,0.8326621575843962,Leverage,Bulk Procurement & Cost Negotiation
Product_1381,3051020.191761283,9.33,28466018.38913277,A,4019.7894489608475,4810.771616411806,SUP_0043,11,76.23,1387,2.33,37177.0,81395.0,Category_019,9.33,11,3962,258.31,9675.0,23.769999999999996,28466018.38913277,0.23474226804123707,0.8313694188899016,Leverage,Bulk Procurement & Cost Negotiation
Product_2042,639765.2797243393,44.45,28437566.68374688,A,35542.51554024107,22806.616783481608,SUP_0133,5,34.56,691,2.33,118824.0,296537.0,Category_019,44.45,5,4123,273.6,4392.0,65.44,28437566.68374688,0.6643298969072164,0.8305384674920017,Strategic,Long-Term Supplier Partnership
Product_1818,403006.9239262379,70.48,28403927.99832125,A,13000.223352459287,15370.382387018071,SUP_0177,3,65.93,1482,2.33,62030.0,101031.0,Category_006,70.48,3,1416,409.24,1670.0,34.06999999999999,28403927.99832125,0.3409278350515463,0.8295560268158162,Leverage,Bulk Procurement & Cost Negotiation
Product_1270,772596.08865415,36.72,28369728.37538039,A,6180.7687092332,6984.239235153527,SUP_0118,13,64.58,894,2.33,58675.0,139025.0,Category_019,36.72,13,2614,379.2,3264.0,35.42,28369728.37538039,0.3548453608247423,0.8285572035781605,Leverage,Bulk Procurement & Cost Negotiation
Product_1357,313306.60579472256,90.42,28329183.295958813,A,3297.9642715233954,7204.610617048459,SUP_0218,2,94.25,1236,2.33,23741.0,30337.0,Category_019,90.42,2,4878,364.88,2895.0,5.75,28329183.295958813,0.04896907216494845,0.8273730569702026,Leverage,Bulk Procurement & Cost Negotiation
Product_1195,730340.0838671877,38.74,28293374.849014852,A,5143.240027233716,8699.949066570134,SUP_0115,13,85.59,1587,2.33,73088.0,139951.0,Category_019,38.74,13,4670,400.3,4129.0,14.409999999999997,28293374.849014852,0.13824742268041235,0.826327246933822,Leverage,Bulk Procurement & Cost Negotiation
