Warehouse,SKU,Current_Stock,Reserved_Stock,Safety_Stock,Reorder_Point,EOQ,Inventory_Status,Stock_Gap
Whse_C,Product_1512,11375,11144,33210.0,44940.0,6742.0,Critical,33565.0
Whse_J,Product_0690,7329,6605,27069.0,40885.0,1023.0,Critical,33556.0
Whse_J,Product_1408,20130,17459,38001.0,53636.0,1937.0,Critical,33506.0
Whse_J,Product_1450,39696,35571,51565.0,71725.0,7598.0,Critical,32029.0
Whse_A,Product_1846,16482,16197,22504.0,48437.0,2757.0,Critical,31955.0
Whse_C,Product_1023,10697,10610,32756.0,42644.0,4820.0,Critical,31947.0
Whse_C,Product_1135,30346,29905,29103.0,62224.0,4085.0,Critical,31878.0
Whse_A,Product_1461,8256,8212,24534.0,39828.0,3501.0,Critical,31572.0
Whse_S,Product_1216,112808,25616,89911.0,144197.0,4928.0,Critical,31389.0
Whse_J,Product_1484,21343,14157,17283.0,52571.0,1215.0,Critical,31228.0
Whse_J,Product_1833,41828,27502,31445.0,72910.0,2840.0,Critical,31082.0
Whse_C,Product_2015,16012,15827,27256.0,47006.0,2498.0,Critical,30994.0
Whse_J,Product_1316,14043,13980,32780.0,44744.0,4638.0,Critical,30701.0
Whse_J,Product_0021,8723,8543,22792.0,39373.0,2205.0,Critical,30650.0
Whse_A,Product_0422,8721,8710,14379.0,39172.0,1532.0,Critical,30451.0
Whse_J,Product_1288,47062,36301,47595.0,77073.0,3198.0,Critical,30011.0
Whse_J,Product_0032,3045,3038,16099.0,32894.0,1532.0,Critical,29849.0
Whse_C,Product_0038,6424,6424,16386.0,36213.0,1111.0,Critical,29789.0
Whse_J,Product_0126,19676,19399,17724.0,49381.0,802.0,Critical,29705.0
Whse_S,Product_1403,275143,55867,223055.0,304612.0,8693.0,Critical,29469.0
Whse_J,Product_1512,15698,7585,33210.0,44940.0,6742.0,Critical,29242.0
Whse_J,Product_0943,17278,16401,25201.0,46395.0,3960.0,Critical,29117.0
Whse_J,Product_1439,19124,13582,38744.0,48214.0,3892.0,Critical,29090.0
Whse_J,Product_1479,25354,14018,32541.0,54391.0,6090.0,Critical,29037.0
Whse_J,Product_1841,30945,27537,31385.0,59969.0,1749.0,Critical,29024.0
Whse_J,Product_1819,40351,15408,20440.0,69305.0,1273.0,Critical,28954.0
Whse_C,Product_1468,4861,4588,11856.0,33753.0,1618.0,Critical,28892.0
Whse_A,Product_1409,8909,8806,17105.0,37795.0,1414.0,Critical,28886.0
Whse_C,Product_1247,25108,25004,42951.0,53845.0,3617.0,Critical,28737.0
Whse_S,Product_1005,9662,9662,16215.0,37663.0,1035.0,Critical,28001.0
Whse_J,Product_1572,67900,36218,32042.0,95862.0,1693.0,Critical,27962.0
Whse_C,Product_1740,9195,9021,16075.0,37130.0,1593.0,Critical,27935.0
Whse_J,Product_1198,33255,18550,33658.0,61155.0,2694.0,Critical,27900.0
Whse_J,Product_1823,90784,67638,54173.0,118666.0,7343.0,Critical,27882.0
Whse_J,Product_1508,21791,13040,42664.0,49599.0,2967.0,Critical,27808.0
Whse_J,Product_1523,30304,13901,33710.0,57602.0,2378.0,Critical,27298.0
Whse_C,Product_1466,43039,42972,49961.0,70263.0,1626.0,Critical,27224.0
Whse_J,Product_1369,21764,13516,20647.0,48848.0,1126.0,Critical,27084.0
Whse_S,Product_0070,69272,21808,70919.0,96028.0,5586.0,Critical,26756.0
Whse_J,Product_1458,9653,6972,16983.0,36271.0,4209.0,Critical,26618.0
Whse_J,Product_0934,5175,4282,10094.0,31661.0,797.0,Critical,26486.0
Whse_J,Product_0928,14501,14325,19082.0,40933.0,1229.0,Critical,26432.0
Whse_C,Product_0100,31660,31652,19628.0,58057.0,1183.0,Critical,26397.0
Whse_J,Product_1222,8631,6583,24648.0,34614.0,2226.0,Critical,25983.0
Whse_A,Product_1006,9297,9284,19650.0,34941.0,466.0,Critical,25644.0
Whse_J,Product_1273,42584,42218,39222.0,68184.0,1408.0,Critical,25600.0
Whse_A,Product_1469,3530,3501,15503.0,29056.0,1721.0,Critical,25526.0
Whse_C,Product_0553,12160,12138,30218.0,37415.0,1211.0,Critical,25255.0
Whse_J,Product_1564,34300,12889,29620.0,59479.0,837.0,Critical,25179.0
Whse_C,Product_0021,14328,14056,22792.0,39373.0,2205.0,Critical,25045.0
Whse_J,Product_1304,15911,14083,23427.0,40775.0,1395.0,Critical,24864.0
Whse_C,Product_1980,19421,19311,22770.0,44228.0,1388.0,Critical,24807.0
Whse_A,Product_0981,4973,4923,22579.0,29676.0,3184.0,Critical,24703.0
Whse_S,Product_0980,38739,15628,36116.0,63209.0,1863.0,Critical,24470.0
Whse_J,Product_1885,23826,23025,23738.0,47996.0,1090.0,Critical,24170.0
Whse_S,Product_0558,33130,14620,22301.0,57062.0,1420.0,Critical,23932.0
Whse_J,Product_1398,34210,19413,32567.0,58120.0,2114.0,Critical,23910.0
Whse_J,Product_1354,51469,47648,45689.0,75167.0,3409.0,Critical,23698.0
Whse_J,Product_0357,10385,9995,19923.0,33247.0,933.0,Critical,22862.0
Whse_C,Product_0958,6744,6650,11595.0,29524.0,349.0,Critical,22780.0
Whse_J,Product_0981,6929,5418,22579.0,29676.0,3184.0,Critical,22747.0
Whse_C,Product_1997,12112,11753,16218.0,34583.0,1844.0,Critical,22471.0
Whse_A,Product_1481,7904,7859,9865.0,30339.0,1383.0,Critical,22435.0
Whse_J,Product_0975,14500,10758,23347.0,36881.0,1858.0,Critical,22381.0
Whse_C,Product_0202,5078,4901,18116.0,27245.0,3387.0,Critical,22167.0
Whse_J,Product_1030,3601,2513,14803.0,25742.0,2379.0,Critical,22141.0
Whse_J,Product_1487,16676,13132,13591.0,38698.0,817.0,Critical,22022.0
Whse_A,Product_0078,4939,4851,13914.0,26776.0,984.0,Critical,21837.0
Whse_J,Product_1463,7268,3851,14442.0,29104.0,3878.0,Critical,21836.0
Whse_C,Product_1494,4283,4268,15686.0,26108.0,1071.0,Critical,21825.0
Whse_C,Product_1542,12172,11460,15521.0,33824.0,854.0,Critical,21652.0
Whse_C,Product_1479,32755,32741,32541.0,54391.0,6090.0,Critical,21636.0
Whse_J,Product_1224,15526,14662,22610.0,37022.0,4048.0,Critical,21496.0
Whse_J,Product_0078,5328,5064,13914.0,26776.0,984.0,Critical,21448.0
Whse_J,Product_1501,7208,5572,14675.0,28555.0,1561.0,Critical,21347.0
Whse_J,Product_1652,35183,32152,32406.0,56366.0,1294.0,Critical,21183.0
Whse_J,Product_1013,31045,23613,12250.0,52149.0,597.0,Critical,21104.0
Whse_J,Product_1447,6255,5926,9877.0,27318.0,800.0,Critical,21063.0
Whse_J,Product_1469,8147,5378,15503.0,29056.0,1721.0,Critical,20909.0
Whse_A,Product_1416,2603,2595,17331.0,23472.0,2514.0,Critical,20869.0
Whse_J,Product_1211,27250,22677,19453.0,47924.0,902.0,Critical,20674.0
Whse_J,Product_0081,2828,2373,11550.0,22896.0,2763.0,Critical,20068.0
Whse_J,Product_1459,14323,7162,14260.0,34264.0,3447.0,Critical,19941.0
Whse_J,Product_1824,64104,62696,35170.0,83888.0,3067.0,Critical,19784.0
Whse_C,Product_1387,4053,3468,13929.0,23827.0,3181.0,Critical,19774.0
Whse_A,Product_1427,2122,2115,15183.0,21815.0,2348.0,Critical,19693.0
Whse_C,Product_1352,7111,6961,14608.0,26702.0,2139.0,Critical,19591.0
Whse_A,Product_0202,8023,7903,18116.0,27245.0,3387.0,Critical,19222.0
Whse_J,Product_1580,11621,3322,23267.0,30832.0,1289.0,Critical,19211.0
Whse_J,Product_0356,8891,8007,12401.0,28080.0,701.0,Critical,19189.0
Whse_A,Product_1387,4699,4644,13929.0,23827.0,3181.0,Critical,19128.0
Whse_J,Product_1997,15463,13174,16218.0,34583.0,1844.0,Critical,19120.0
Whse_C,Product_1969,7356,7211,14784.0,26454.0,1912.0,Critical,19098.0
Whse_J,Product_1830,25036,7938,22274.0,44025.0,401.0,Critical,18989.0
Whse_J,Product_1236,9838,8182,13147.0,28657.0,1536.0,Critical,18819.0
Whse_C,Product_1402,7975,7875,19584.0,26586.0,3151.0,Critical,18611.0
Whse_C,Product_2021,3058,1964,11096.0,21613.0,756.0,Critical,18555.0
Whse_A,Product_1402,8169,8155,19584.0,26586.0,3151.0,Critical,18417.0
Whse_J,Product_1153,187483,185026,103707.0,205774.0,4956.0,Critical,18291.0
Whse_C,Product_1298,3689,3481,10901.0,21949.0,897.0,Critical,18260.0
Whse_J,Product_1219,6348,5948,7894.0,24541.0,1170.0,Critical,18193.0
Whse_A,Product_0999,23970,23929,6667.0,42108.0,625.0,Critical,18138.0
Whse_J,Product_1167,73873,73494,59105.0,91882.0,2795.0,Critical,18009.0
Whse_J,Product_1846,30512,18694,22504.0,48437.0,2757.0,Critical,17925.0
Whse_C,Product_1132,6044,5930,13384.0,23914.0,685.0,Critical,17870.0
Whse_J,Product_1135,44505,42262,29103.0,62224.0,4085.0,Critical,17719.0
Whse_J,Product_1427,4184,2863,15183.0,21815.0,2348.0,Critical,17631.0
Whse_J,Product_1240,10592,4202,12840.0,28188.0,1970.0,Critical,17596.0
Whse_A,Product_0081,5341,5326,11550.0,22896.0,2763.0,Critical,17555.0
Whse_J,Product_1547,20420,11269,19885.0,37861.0,686.0,Critical,17441.0
Whse_J,Product_1239,21907,7187,23833.0,39296.0,2937.0,Critical,17389.0
Whse_A,Product_1424,3659,3604,14185.0,20917.0,3259.0,Critical,17258.0
Whse_J,Product_0979,4120,2295,16771.0,21285.0,5068.0,Critical,17165.0
Whse_S,Product_1431,243494,51859,167931.0,260658.0,7311.0,Critical,17164.0
Whse_A,Product_1298,5251,5172,10901.0,21949.0,897.0,Critical,16698.0
Whse_J,Product_0036,2661,2404,9391.0,19317.0,1578.0,Critical,16656.0
Whse_A,Product_1519,2671,2531,12298.0,19213.0,1735.0,Critical,16542.0
Whse_S,Product_0379,30167,17359,24232.0,46682.0,1515.0,Critical,16515.0
Whse_S,Product_0374,45474,17425,42626.0,61984.0,2364.0,Critical,16510.0
Whse_J,Product_1582,27042,22172,21969.0,43484.0,1195.0,Critical,16442.0
Whse_J,Product_1218,11410,4657,11734.0,27813.0,626.0,Critical,16403.0
Whse_A,Product_0635,2728,2688,7225.0,19131.0,582.0,Critical,16403.0
Whse_J,Product_1515,16485,9257,16521.0,32844.0,2732.0,Critical,16359.0
Whse_J,Product_1377,44208,37791,38328.0,60447.0,12502.0,Critical,16239.0
Whse_A,Product_1284,8069,8052,20747.0,24076.0,2445.0,Critical,16007.0
Whse_A,Product_1419,3103,3041,12958.0,19087.0,2721.0,Critical,15984.0
Whse_A,Product_1443,3921,3909,11943.0,19733.0,1117.0,Critical,15812.0
Whse_J,Product_1468,18041,8712,11856.0,33753.0,1618.0,Critical,15712.0
Whse_S,Product_0979,5819,2752,16771.0,21285.0,5068.0,Critical,15466.0
Whse_S,Product_1904,486882,63267,384876.0,502288.0,4945.0,Critical,15406.0
Whse_A,Product_0935,7838,7734,7449.0,23065.0,943.0,Critical,15227.0
Whse_A,Product_0984,6215,6177,15874.0,21295.0,2411.0,Critical,15080.0
Whse_A,Product_0979,6606,6561,16771.0,21285.0,5068.0,Critical,14679.0
Whse_J,Product_1481,15734,5517,9865.0,30339.0,1383.0,Critical,14605.0
Whse_J,Product_1542,19247,12519,15521.0,33824.0,854.0,Critical,14577.0
Whse_J,Product_1225,6295,5882,11462.0,20675.0,1255.0,Critical,14380.0
Whse_J,Product_0984,7176,2842,15874.0,21295.0,2411.0,Critical,14119.0
Whse_J,Product_1419,5015,2322,12958.0,19087.0,2721.0,Critical,14072.0
Whse_C,Product_1970,25416,25216,30726.0,39422.0,6201.0,Critical,14006.0
Whse_J,Product_1036,2065,2039,7856.0,16065.0,415.0,Critical,14000.0
Whse_J,Product_0367,2898,2441,5716.0,16674.0,1018.0,Critical,13776.0
Whse_C,Product_0147,5804,5766,5661.0,19552.0,790.0,Critical,13748.0
Whse_J,Product_0976,1585,1537,9507.0,15300.0,1062.0,Critical,13715.0
Whse_J,Product_0031,8111,8060,13605.0,21778.0,2560.0,Critical,13667.0
Whse_S,Product_0553,23916,3834,30218.0,37415.0,1211.0,Critical,13499.0
Whse_S,Product_0391,38345,6991,11802.0,51802.0,469.0,Critical,13457.0
Whse_A,Product_0427,17763,17704,21189.0,31166.0,1856.0,Critical,13403.0
Whse_C,Product_0036,6026,5869,9391.0,19317.0,1578.0,Critical,13291.0
Whse_J,Product_1352,13450,6768,14608.0,26702.0,2139.0,Critical,13252.0
Whse_A,Product_0420,46598,46548,27164.0,59830.0,1928.0,Critical,13232.0
Whse_J,Product_1284,10860,10125,20747.0,24076.0,2445.0,Critical,13216.0
Whse_C,Product_2001,3438,3297,8876.0,16632.0,1315.0,Critical,13194.0
Whse_J,Product_1204,7196,4568,5229.0,20347.0,869.0,Critical,13151.0
Whse_C,Product_1401,5364,5228,8645.0,18499.0,4333.0,Critical,13135.0
Whse_A,Product_0976,2170,2107,9507.0,15300.0,1062.0,Critical,13130.0
Whse_J,Product_0479,5252,4517,8914.0,17763.0,840.0,Critical,12511.0
Whse_A,Product_1629,4180,4035,13979.0,16690.0,1543.0,Critical,12510.0
Whse_J,Product_1266,14453,12458,17634.0,26860.0,3111.0,Critical,12407.0
Whse_J,Product_1387,11449,8876,13929.0,23827.0,3181.0,Critical,12378.0
Whse_J,Product_1474,21147,9012,15865.0,33467.0,534.0,Critical,12320.0
Whse_J,Product_0937,7802,7724,8112.0,20093.0,1751.0,Critical,12291.0
Whse_A,Product_1444,4367,4322,9414.0,16647.0,921.0,Critical,12280.0
Whse_A,Product_1392,6038,5997,7674.0,18228.0,1951.0,Critical,12190.0
Whse_C,Product_0193,2537,2407,7576.0,14564.0,1032.0,Critical,12027.0
Whse_J,Product_1314,4627,2468,8848.0,16560.0,2958.0,Critical,11933.0
Whse_J,Product_0012,9096,8967,10804.0,21017.0,3885.0,Critical,11921.0
Whse_A,Product_1503,3865,3723,7334.0,15697.0,1218.0,Critical,11832.0
Whse_A,Product_1442,2572,2550,8382.0,14293.0,596.0,Critical,11721.0
Whse_J,Product_0037,5793,5754,7525.0,17429.0,1240.0,Critical,11636.0
Whse_J,Product_0355,18441,18373,15851.0,30073.0,2431.0,Critical,11632.0
Whse_J,Product_1160,7990,6877,8351.0,19551.0,884.0,Critical,11561.0
Whse_J,Product_1374,22578,12932,23298.0,33782.0,2904.0,Critical,11204.0
Whse_A,Product_1420,4592,4322,10475.0,15787.0,2276.0,Critical,11195.0
Whse_J,Product_0942,3468,2475,10997.0,14603.0,2176.0,Critical,11135.0
Whse_J,Product_1297,7995,2808,8834.0,19125.0,1011.0,Critical,11130.0
Whse_A,Product_1384,2359,2343,7709.0,13403.0,917.0,Critical,11044.0
Whse_J,Product_0101,6258,6146,5145.0,17293.0,766.0,Critical,11035.0
Whse_A,Product_1636,2033,1973,6749.0,13051.0,734.0,Critical,11018.0
Whse_C,Product_1344,2651,2327,9307.0,13556.0,2318.0,Critical,10905.0
Whse_C,Product_1545,4420,4276,5274.0,15056.0,459.0,Critical,10636.0
Whse_J,Product_1106,4621,3072,9407.0,15232.0,948.0,Critical,10611.0
Whse_J,Product_0973,2394,1801,7795.0,12455.0,1417.0,Critical,10061.0
Whse_J,Product_1220,37327,35253,27384.0,47374.0,1797.0,Critical,10047.0
Whse_C,Product_1991,2249,1968,8160.0,12263.0,3127.0,Critical,10014.0
Whse_A,Product_0973,2445,2416,7795.0,12455.0,1417.0,Critical,10010.0
Whse_A,Product_1518,1025,978,5142.0,11023.0,945.0,Critical,9998.0
Whse_A,Product_0987,2781,2735,7952.0,12775.0,948.0,Critical,9994.0
Whse_J,Product_1905,39897,11927,24212.0,49799.0,1659.0,Critical,9902.0
Whse_J,Product_1533,23721,10511,13585.0,33464.0,1017.0,Critical,9743.0
Whse_S,Product_1285,30931,17230,18126.0,40643.0,1861.0,Critical,9712.0
Whse_C,Product_1190,10586,10423,8651.0,20219.0,1275.0,Critical,9633.0
Whse_A,Product_1002,7808,7744,11285.0,17375.0,1114.0,Critical,9567.0
Whse_C,Product_1835,57100,56526,29803.0,66607.0,2167.0,Critical,9507.0
Whse_A,Product_0122,637,611,6083.0,10087.0,1040.0,Critical,9450.0
Whse_J,Product_2031,4138,3037,6351.0,13518.0,432.0,Critical,9380.0
Whse_C,Product_0191,4422,4409,8303.0,13786.0,2575.0,Critical,9364.0
Whse_J,Product_1494,16785,7270,15686.0,26108.0,1071.0,Critical,9323.0
Whse_J,Product_0407,2924,2443,6539.0,12189.0,1095.0,Critical,9265.0
Whse_J,Product_1401,9270,6013,8645.0,18499.0,4333.0,Critical,9229.0
Whse_J,Product_0055,4717,4400,2956.0,13929.0,568.0,Critical,9212.0
Whse_J,Product_1351,14414,10615,13455.0,23607.0,1362.0,Critical,9193.0
Whse_J,Product_0020,3109,2450,8551.0,12165.0,2605.0,Critical,9056.0
Whse_A,Product_0193,5588,5559,7576.0,14564.0,1032.0,Critical,8976.0
Whse_J,Product_1209,6639,2428,7337.0,15602.0,791.0,Critical,8963.0
Whse_A,Product_0997,4025,3963,6255.0,12953.0,1237.0,Critical,8928.0
Whse_J,Product_0086,15165,15000,16633.0,24072.0,2701.0,Critical,8907.0
Whse_A,Product_1314,7680,7652,8848.0,16560.0,2958.0,Critical,8880.0
Whse_J,Product_0107,20453,20077,15845.0,29331.0,1762.0,Critical,8878.0
Whse_J,Product_0018,7120,6899,8701.0,15950.0,1736.0,Critical,8830.0
Whse_A,Product_0191,4961,4960,8303.0,13786.0,2575.0,Critical,8825.0
Whse_A,Product_0421,2538,2514,4961.0,11312.0,836.0,Critical,8774.0
Whse_J,Product_0478,6001,4825,7181.0,14701.0,1338.0,Critical,8700.0
Whse_A,Product_0937,11532,11505,8112.0,20093.0,1751.0,Critical,8561.0
Whse_J,Product_1629,8132,5183,13979.0,16690.0,1543.0,Critical,8558.0
Whse_J,Product_1371,13249,7464,12958.0,21756.0,2074.0,Critical,8507.0
Whse_J,Product_0178,3376,3105,9497.0,11767.0,1590.0,Critical,8391.0
Whse_J,Product_0935,14816,12368,7449.0,23065.0,943.0,Critical,8249.0
Whse_A,Product_1464,2760,2734,8704.0,10917.0,3569.0,Critical,8157.0
Whse_A,Product_1539,2753,2664,7577.0,10860.0,2116.0,Critical,8107.0
Whse_J,Product_1507,18426,14896,10192.0,26488.0,1207.0,Critical,8062.0
Whse_J,Product_1380,16224,9811,16581.0,24248.0,1627.0,Critical,8024.0
Whse_J,Product_0932,11191,9462,11597.0,19161.0,2013.0,Critical,7970.0
Whse_C,Product_2004,5645,5487,7478.0,13605.0,2055.0,Critical,7960.0
Whse_C,Product_0288,1731,1599,5642.0,9616.0,1577.0,Critical,7885.0
Whse_A,Product_0288,1740,1731,5642.0,9616.0,1577.0,Critical,7876.0
Whse_A,Product_1848,5143,4990,5516.0,12966.0,1377.0,Critical,7823.0
Whse_S,Product_1581,97359,17837,75772.0,105172.0,6059.0,Critical,7813.0
Whse_J,Product_0206,1812,1618,6710.0,9520.0,3143.0,Critical,7708.0
Whse_J,Product_0015,11762,11717,7015.0,19447.0,637.0,Critical,7685.0
Whse_J,Product_1514,19175,7023,14810.0,26799.0,1850.0,Critical,7624.0
Whse_J,Product_0053,6102,6080,3547.0,13644.0,991.0,Critical,7542.0
Whse_J,Product_0987,5235,2272,7952.0,12775.0,948.0,Critical,7540.0
Whse_J,Product_0288,2096,1117,5642.0,9616.0,1577.0,Critical,7520.0
Whse_J,Product_0214,4314,3532,8529.0,11794.0,1050.0,Critical,7480.0
Whse_C,Product_1600,12528,12165,7202.0,19996.0,1108.0,Critical,7468.0
Whse_C,Product_1733,2569,2446,6162.0,9955.0,1394.0,Critical,7386.0
Whse_J,Product_1436,7755,7210,8120.0,15111.0,1750.0,Critical,7356.0
Whse_A,Product_1478,4440,4253,5868.0,11795.0,3059.0,Critical,7355.0
Whse_J,Product_2006,3550,3461,6766.0,10889.0,1642.0,Critical,7339.0
Whse_A,Product_1423,1766,1713,6101.0,9094.0,1343.0,Critical,7328.0
Whse_J,Product_0061,3745,3699,4094.0,10992.0,543.0,Critical,7247.0
Whse_J,Product_0045,5167,5130,4004.0,12375.0,319.0,Critical,7208.0
Whse_A,Product_0206,2453,2436,6710.0,9520.0,3143.0,Critical,7067.0
Whse_J,Product_0052,3422,2761,4823.0,10383.0,1266.0,Critical,6961.0
Whse_C,Product_0012,14100,13939,10804.0,21017.0,3885.0,Critical,6917.0
Whse_A,Product_1622,2063,2061,5221.0,8909.0,1863.0,Critical,6846.0
Whse_A,Product_0417,4948,4917,5381.0,11779.0,1029.0,Critical,6831.0
Whse_J,Product_1612,9553,5589,8029.0,16352.0,1155.0,Critical,6799.0
Whse_J,Product_1634,11285,9256,8930.0,18063.0,709.0,Critical,6778.0
Whse_J,Product_0011,3687,3605,6502.0,10418.0,2390.0,Critical,6731.0
Whse_C,Product_0206,2818,2666,6710.0,9520.0,3143.0,Critical,6702.0
Whse_C,Product_2003,2716,2422,4328.0,9365.0,740.0,Critical,6649.0
Whse_J,Product_0179,2522,2125,4905.0,9122.0,1127.0,Critical,6600.0
Whse_C,Product_0477,2268,2217,2144.0,8822.0,430.0,Critical,6554.0
Whse_J,Product_1306,7449,4331,7061.0,13890.0,1389.0,Critical,6441.0
Whse_J,Product_1424,14486,5205,14185.0,20917.0,3259.0,Critical,6431.0
Whse_A,Product_2138,704,641,4345.0,7119.0,1664.0,Critical,6415.0
Whse_C,Product_1602,1804,1547,2997.0,8218.0,483.0,Critical,6414.0
Whse_J,Product_1519,12834,8144,12298.0,19213.0,1735.0,Critical,6379.0
Whse_J,Product_0408,4260,3610,6036.0,10629.0,3147.0,Critical,6369.0
Whse_J,Product_0991,5459,2954,4790.0,11812.0,759.0,Critical,6353.0
Whse_C,Product_0870,12603,12426,8912.0,18929.0,972.0,Critical,6326.0
Whse_J,Product_1213,4638,2253,6352.0,10816.0,2320.0,Critical,6178.0
Whse_J,Product_1416,17328,2552,17331.0,23472.0,2514.0,Critical,6144.0
Whse_J,Product_1464,4774,1764,8704.0,10917.0,3569.0,Critical,6143.0
Whse_J,Product_1015,3855,1390,5882.0,9941.0,1231.0,Critical,6086.0
Whse_A,Product_1429,2515,2513,5292.0,8587.0,1200.0,Critical,6072.0
Whse_A,Product_0123,965,934,3670.0,6875.0,2885.0,Critical,5910.0
Whse_S,Product_0935,17175,4870,7449.0,23065.0,943.0,Critical,5890.0
Whse_A,Product_0989,2651,2634,3444.0,8527.0,2072.0,Critical,5876.0
Whse_C,Product_0194,2958,2913,4579.0,8805.0,1409.0,Critical,5847.0
Whse_C,Product_2138,1273,1132,4345.0,7119.0,1664.0,Critical,5846.0
Whse_J,Product_1765,8137,2975,9871.0,13979.0,1903.0,Critical,5842.0
Whse_J,Product_1440,16828,5831,10461.0,22668.0,1064.0,Critical,5840.0
Whse_J,Product_0431,2733,2475,2933.0,8471.0,636.0,Critical,5738.0
Whse_J,Product_0995,2470,1345,4403.0,8154.0,887.0,Critical,5684.0
Whse_J,Product_0014,10599,10441,7408.0,16273.0,1897.0,Critical,5674.0
Whse_J,Product_0358,3537,3354,2920.0,9194.0,269.0,Critical,5657.0
Whse_J,Product_0025,3763,3378,5239.0,9418.0,1743.0,Critical,5655.0
Whse_J,Product_0475,3601,2558,2369.0,9241.0,410.0,Critical,5640.0
Whse_J,Product_1402,21103,9947,19584.0,26586.0,3151.0,Critical,5483.0
Whse_A,Product_1630,2337,2305,4588.0,7812.0,779.0,Critical,5475.0
Whse_A,Product_1422,3977,3920,6222.0,9441.0,1661.0,Critical,5464.0
Whse_A,Product_0995,2713,2697,4403.0,8154.0,887.0,Critical,5441.0
Whse_A,Product_0416,1727,1683,3608.0,7103.0,297.0,Critical,5376.0
Whse_C,Product_1587,1771,1691,4332.0,7132.0,873.0,Critical,5361.0
Whse_J,Product_1375,74095,73578,50129.0,79451.0,5541.0,Critical,5356.0
Whse_J,Product_1309,11679,5383,13851.0,17026.0,3002.0,Critical,5347.0
Whse_A,Product_0415,13294,13286,13055.0,18604.0,1366.0,Critical,5310.0
Whse_J,Product_1522,17115,10110,8745.0,22413.0,572.0,Critical,5298.0
Whse_C,Product_1593,6121,5766,6229.0,11417.0,1733.0,Critical,5296.0
Whse_C,Product_1227,3338,3170,3654.0,8621.0,720.0,Critical,5283.0
Whse_J,Product_1462,1774,1041,1962.0,6985.0,413.0,Critical,5211.0
Whse_C,Product_0209,3707,3639,5355.0,8908.0,1823.0,Critical,5201.0
Whse_A,Product_0321,1153,1145,2770.0,6353.0,162.0,Critical,5200.0
