SKU,Annual_Demand,Unit_Cost,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days,Supplier_Reliability,MOQ,Z_Value,Safety_Stock
Product_1419,245801.175450097,108.44,26654679.46580852,A,680.8896826872493,1853.7493954048782,SUP_0228,9,84.2,1680,2.33,12958.0
Product_1349,436500.873413281,60.98,26617823.260741875,A,2480.1185989390965,3907.3269322888323,SUP_0156,14,73.33,1129,2.33,34065.0
Product_0086,226874.65065238456,117.16,26580634.070433374,A,3719.256568071878,5047.6042746365565,SUP_0252,2,93.78,762,2.33,16633.0
Product_0942,242454.68632632404,109.48,26543939.059005957,A,901.3185365290857,2359.704449392105,SUP_0277,4,54.93,513,2.33,10997.0
Product_1455,466433.9994223904,56.83,26507444.187174447,A,1243.8239984597078,1491.836904197794,SUP_0172,10,61.12,693,2.33,10993.0
Product_1253,337866.54589766427,78.34,26468465.20562302,A,3345.213325719448,4650.542561157742,SUP_0226,12,38.63,2927,2.33,37537.0
Product_0012,451405.93453655794,58.55,26429817.467115466,A,2042.5607897581808,2073.620215473537,SUP_0178,5,96.39,1382,2.33,10804.0
Product_1210,89096.64704784476,296.24,26393990.721453533,A,3712.3602936601983,2904.5426404724926,SUP_0407,13,43.51,611,2.33,24401.0
Product_2032,312811.29999750294,84.26,26357480.1377896,A,20854.086666500196,14497.232202654894,SUP_0247,9,44.51,548,2.33,101336.0
Product_1485,227502.70102900418,115.69,26319787.482045494,A,6319.519473027894,6035.005958733424,SUP_0234,14,76.12,1193,2.33,52614.0
Product_1399,557337.0333472049,47.16,26284014.492654182,A,7961.957619245784,12094.135521272581,SUP_0153,14,79.2,1023,2.33,105438.0
Product_1154,515580.90400436387,50.9,26243068.01382212,A,3555.730372443889,4592.445434180545,SUP_0171,7,42.23,1879,2.33,28311.0
Product_1846,242822.8249076218,107.93,26207867.492279623,A,2357.5031544429303,2912.102306187839,SUP_0239,11,82.64,1505,2.33,22504.0
Product_1637,421098.2441029552,62.15,26171255.870998666,A,7018.304068382587,11116.882513244122,SUP_0185,3,80.39,1245,2.33,44865.0
Product_1031,36070.70947817595,725.02,26151985.78586713,A,414.60585607098795,397.58470973330077,SUP_0587,13,28.84,223,2.33,3341.0
Product_0355,233231.15076595402,112.05,26133550.443325147,A,2844.2823264140734,3042.3683351125833,SUP_0263,5,46.08,2999,2.33,15851.0
Product_1596,33296.425279634175,783.88,26100401.848199636,A,2774.7021066361813,3666.6297095696596,SUP_0582,13,40.4,330,2.33,30804.0
Product_1427,215233.1325010984,121.25,26097017.31575818,A,602.8939285745053,1964.6824847439107,SUP_0295,11,69.54,654,2.33,15183.0
Product_1373,145657.00981290312,178.91,26059495.625626497,A,1968.3379704446368,4934.8530942087455,SUP_0329,12,55.21,784,2.33,39831.0
Product_0975,136373.37320562196,190.81,26021403.341364726,A,1041.01811607345,2779.022278458593,SUP_0302,13,43.0,528,2.33,23347.0
Product_1165,944052.686392741,27.52,25980329.929528233,A,18510.83698809296,15345.335120933541,SUP_0112,11,56.89,1184,2.33,118585.0
Product_1601,166995.47620426884,155.5,25967796.549763806,A,3408.070942944262,4329.509136186571,SUP_0318,9,83.63,488,2.33,30264.0
Product_0831,194282.71117577524,133.56,25948398.904636543,A,5396.741977104868,5838.249843428537,SUP_0290,14,65.56,857,2.33,50899.0
Product_1997,395851.1530170821,65.45,25908457.964968022,A,2040.4698609127943,2320.138058234979,SUP_0207,9,99.0,656,2.33,16218.0
Product_1198,378082.39095373114,68.43,25872178.012963824,A,3437.1126450339193,5107.221537193897,SUP_0192,8,60.38,1418,2.33,33658.0
Product_1289,174093.69572332068,148.4,25835504.44534079,A,1217.4384316316132,1697.4658714444386,SUP_0304,9,99.0,911,2.33,11866.0
Product_1404,352023.4561107493,73.29,25799799.098356817,A,3520.234561107493,7474.299294068707,SUP_0213,8,88.98,1432,2.33,49258.0
Product_1571,402677.3536065384,63.98,25763297.083746325,A,9364.589618756707,7201.691092580435,SUP_0211,8,65.03,1736,2.33,47461.0
Product_1824,341020.9598380694,75.43,25723211.00058558,A,9743.455995373411,6750.397882810236,SUP_0225,5,92.77,517,2.33,35170.0
Product_0209,85271.58630453348,301.24,25687212.658377666,A,592.1637937814826,938.2127269076891,SUP_0385,6,73.25,726,2.33,5355.0
Product_1239,366330.5873978625,70.02,25650467.729598332,A,1189.385024019034,2836.8412982687532,SUP_0203,13,57.23,1018,2.33,23833.0
Product_0366,119757.28928828999,213.87,25612491.46008658,A,9212.099176022308,8870.12186165091,SUP_0283,2,99.0,807,2.33,29229.0
Product_1587,68578.49760077217,373.39,25606525.21915232,A,1399.5611755259627,1314.4090050807297,SUP_0444,2,56.99,405,2.33,4332.0
Product_1461,303682.54395117937,84.22,25576143.851568326,A,1092.3832516229475,2814.0570879469005,SUP_0204,14,51.0,2248,2.33,24534.0
Product_1820,181368.05600545427,140.81,25538435.966128018,A,5667.751750170446,19141.488887566968,SUP_0323,12,19.63,1010,2.33,154498.0
Product_1266,221413.76917132997,115.17,25500223.795462072,A,2306.3934288680207,3783.967521196266,SUP_0240,4,40.89,344,2.33,17634.0
Product_1363,544123.8368044918,46.8,25464995.562450215,A,8776.190916201482,6152.59577906351,SUP_0155,10,86.36,2847,2.33,45333.0
Product_0985,684468.0430695724,37.15,25427987.800034616,A,5951.896026691934,29212.826777655602,SUP_0114,3,59.55,1162,2.33,117894.0
Product_1148,233195.1117974874,108.88,25390283.772510428,A,5979.361840961215,6205.462288158647,SUP_0259,8,51.8,3539,2.33,40896.0
Product_2033,248184.78455627814,102.15,25352075.742423814,A,15511.549034767384,7858.536955159148,SUP_0246,6,50.65,1781,2.33,44852.0
Product_1240,117297.24249861207,215.82,25315090.876050457,A,1096.235911201982,1472.7961162274933,SUP_0346,14,86.08,667,2.33,12840.0
Product_0002,488346.35485575383,51.76,25276807.32733382,A,8567.479909750067,15110.421124355922,SUP_0127,2,67.66,2061,2.33,49791.0
Product_1127,16905.121686680006,1494.82,25270113.999683004,A,4226.2804216700015,902.8595891691942,SUP_0708,11,62.35,383,2.33,6978.0
Product_0081,183598.07196584795,137.48,25241062.933864776,A,1031.4498425047639,1494.5515222614627,SUP_0297,11,65.3,3546,2.33,11550.0
Product_1190,92540.11551126967,272.48,25215330.674510762,A,2891.8786097271773,1856.2987976705099,SUP_0404,4,51.39,455,2.33,8651.0
Product_1454,148630.31804220288,169.57,25203243.030416343,A,725.0259416692824,1060.8388469225251,SUP_0328,10,41.8,1252,2.33,7817.0
Product_1459,447221.91082790407,56.27,25165176.922286164,A,1428.8239962552846,1635.5795720541132,SUP_0183,14,98.69,2491,2.33,14260.0
Product_2006,144860.0181392021,173.47,25128867.346607387,A,588.8618623544801,1097.4602628235066,SUP_0334,7,79.79,449,2.33,6766.0
Product_0069,83149.98667747906,301.76,25091339.979796078,A,654.7243045470792,913.7891293574344,SUP_0458,3,59.38,267,2.33,3688.0
Product_0556,237620.39166106726,105.44,25054694.09674293,A,4320.37075747395,5844.743503540718,SUP_0232,6,95.26,857,2.33,33358.0
Product_0387,282851.6614880598,88.45,25018229.45861889,A,4285.631234667572,7632.522809178545,SUP_0210,9,73.18,826,2.33,53352.0
Product_1416,246313.02365661532,101.42,24981066.859253924,A,682.3075447551671,2479.391334811851,SUP_0278,9,54.52,950,2.33,17331.0
Product_1467,203483.3931392664,122.58,24942994.331011277,A,3130.5137406040985,2203.189556795898,SUP_0288,4,83.75,2043,2.33,10267.0
Product_1906,124677.04440186231,200.0,24935408.88037246,A,2187.316568453725,2645.9411068021154,SUP_0324,7,99.0,623,2.33,16312.0
Product_1398,351350.87026703084,70.89,24907263.193229817,A,6388.197641218742,6988.554968920897,SUP_0220,4,48.03,1555,2.33,32567.0
Product_1629,159933.6726158859,155.49,24868086.755044103,A,1355.3701069142874,4242.09783843572,SUP_0330,2,91.81,403,2.33,13979.0
Product_0018,387279.58662845835,64.12,24832367.094616752,A,1035.5069161188726,1411.319524225461,SUP_0199,7,39.72,2030,2.33,8701.0
Product_1489,181510.6308706366,136.6,24794352.17692896,A,9075.53154353183,18477.426563251953,SUP_0298,8,67.28,519,2.33,121771.0
Product_1284,269610.7177729458,91.82,24755656.105911884,A,1664.2636899564557,6295.984895551054,SUP_0249,2,62.59,3554,2.33,20747.0
Product_1220,219881.14604667027,112.42,24719038.438566674,A,9994.59754757592,8310.226277715095,SUP_0267,2,48.25,799,2.33,27384.0
Product_0019,85543.97309120405,288.94,24717075.5849725,A,397.87894461025144,508.4809994065694,SUP_0402,14,82.64,1844,2.33,4433.0
Product_1481,102369.48977722565,241.14,24685378.76488019,A,1861.2634504950117,1276.4870625188325,SUP_0406,11,58.08,1385,2.33,9865.0
Product_1346,222629.3062630129,110.87,24682911.185380243,A,1886.689036127228,2428.8568701997897,SUP_0248,2,50.44,570,2.33,8004.0
Product_1366,207373.19347537687,118.84,24644230.31261379,A,20737.319347537687,36329.11138415336,SUP_0261,8,87.11,957,2.33,239418.0
Product_1104,110968.31905528015,222.06,24641624.929415513,A,902.181455733985,3581.1665290056276,SUP_0354,12,41.67,272,2.33,28905.0
Product_1486,212515.64894011564,115.79,24607186.99077599,A,11806.424941117535,15332.24142199335,SUP_0305,10,64.42,1448,2.33,112970.0
Product_1593,69171.94136895862,355.58,24596158.911974307,A,1729.2985342239656,1543.4382965578595,SUP_0423,3,73.42,139,2.33,6229.0
Product_1167,262210.33117141534,93.71,24571730.13407333,A,16388.14569821346,17936.949970770704,SUP_0255,2,73.06,315,2.33,59105.0
Product_1838,122679.97349086573,199.98,24533541.09870333,A,4543.702721883916,4788.89326924875,SUP_0347,11,69.6,1211,2.33,37008.0
Product_0021,829012.3747647271,29.55,24497315.674297687,A,2763.37458254909,3993.3485722721884,SUP_0123,6,81.47,824,2.33,22792.0
Product_1021,39722.603631364545,616.7,24496929.659462515,A,584.1559357553609,1152.657019674244,SUP_0532,5,99.0,342,2.33,6006.0
Product_1276,105514.15708443806,231.81,24459236.75374359,A,507.27960136749067,739.0639225772319,SUP_0443,2,44.62,504,2.33,2436.0
Product_0984,299459.67663494416,81.55,24420936.629579697,A,677.5105806220456,2408.6811357195515,SUP_0222,8,25.88,866,2.33,15874.0
Product_1409,204825.3292809466,119.05,24384455.45089669,A,2068.9427200095615,2321.3943504392346,SUP_0293,10,73.46,1281,2.33,17105.0
Product_1833,207321.34850172338,117.44,24347819.16804239,A,5183.033712543084,4771.364659474383,SUP_0281,8,52.16,1082,2.33,31445.0
Product_1460,217063.5101287508,112.0,24311113.13442009,A,2170.635101287508,6773.458967651565,SUP_0233,14,80.81,1183,2.33,59052.0
Product_1623,59130.69214761852,410.5,24273149.126597404,A,1258.0998329280537,902.2079806831008,SUP_0451,6,98.75,646,2.33,5150.0
Product_1232,63221.786982059304,383.35,24236072.039572436,A,2180.0616200710106,1732.8893654528197,SUP_0474,2,78.11,631,2.33,5711.0
Product_1273,446007.45078436186,54.26,24200364.279559474,A,5792.304555641063,7528.147667168482,SUP_0193,5,88.62,1029,2.33,39222.0
Product_1603,220888.37626394382,109.38,24160770.595750175,A,10040.380739270173,16172.311926641562,SUP_0253,14,59.82,1758,2.33,140992.0
Product_1151,1144298.4790664937,21.08,24121811.938721687,A,26611.592536430086,30243.52570444928,SUP_0103,9,3.96,1713,2.33,211403.0
Product_0074,203454.1641210268,118.39,24086938.490288366,A,5498.761192460184,10442.500816645976,SUP_0268,12,76.47,1233,2.33,84286.0
Product_1370,44248.150537055655,544.28,24083383.37430865,A,1580.2910906091306,1918.0456925301744,SUP_0538,3,92.1,176,2.33,7741.0
Product_1275,93514.99872305941,257.18,24050187.371596422,A,505.4864795841049,624.0304943049737,SUP_0393,9,63.89,607,2.33,4362.0
Product_1573,445356.2111214132,53.92,24013606.9036666,A,8402.947379649306,6502.70519567563,SUP_0181,2,77.37,627,2.33,21428.0
Product_1265,67975.80246889712,352.85,23985261.90115035,A,1788.83690707624,2081.5068666829516,SUP_0441,3,85.93,228,2.33,8401.0
Product_1247,441184.0252889628,54.34,23973939.934202243,A,5446.716361592134,13034.700106748356,SUP_0189,2,99.0,1490,2.33,42951.0
Product_0427,199529.69467080853,119.97,23937577.4696569,A,3325.494911180142,5250.301852486671,SUP_0271,3,81.92,725,2.33,21189.0
Product_1268,408159.18602171115,58.56,23901801.933431406,A,9070.204133815803,21170.44019315117,SUP_0201,8,70.23,1651,2.33,139519.0
Product_0832,84630.64073955527,282.36,23896307.719220825,A,1800.6519306288355,2903.3611507016844,SUP_0390,13,84.35,1110,2.33,24391.0
Product_0145,191000.0,124.94,23863540.0,A,12733.333333333334,10918.311399182743,SUP_0289,4,72.11,809,2.33,50880.0
Product_1648,88232.59740005426,270.04,23826330.601910654,A,1446.4360229517092,2349.6018458157155,SUP_0410,5,87.84,2264,2.33,12242.0
Product_1219,115013.9166221997,206.84,23789478.514135785,A,1513.341008186838,1021.509629231041,SUP_0368,11,71.9,985,2.33,7894.0
Product_0401,77751.80017810976,305.49,23752397.43641075,A,7068.34547073725,2470.0247167693096,SUP_0455,3,90.3,303,2.33,9969.0
Product_1345,182360.63944657694,130.04,23714177.553632863,A,2464.332965494283,4100.307144775531,SUP_0321,10,61.91,943,2.33,30212.0
Product_0690,55260.795061230674,428.47,23677592.85988551,A,1726.8998456634586,4107.348265724755,SUP_0488,8,99.0,302,2.33,27069.0
Product_1651,93072.7521411212,254.0,23640479.04384478,A,3002.346843261974,5784.033337515171,SUP_0419,2,56.61,531,2.33,19060.0
Product_1221,140959.56725987856,167.45,23603679.537666664,A,9397.304483991904,7995.593852893999,SUP_0313,8,69.83,314,2.33,52693.0
Product_0079,486042.14052338415,48.49,23568183.393978897,A,15678.778726560779,28650.805569146207,SUP_0195,6,74.43,1114,2.33,163520.0
Product_0206,135345.37727001612,173.84,23528440.3846196,A,468.3231047405402,1175.561479523143,SUP_0503,6,97.27,418,2.33,6710.0
Product_0178,118764.68282648038,197.8,23491654.26307782,A,756.4629479393654,2353.0219147169387,SUP_0322,3,90.82,619,2.33,9497.0
Product_0356,90586.67217828752,258.92,23454701.16040221,A,1742.0513880439908,1774.0599246409436,SUP_0401,9,62.65,433,2.33,12401.0
Product_2034,560880.9359107382,41.75,23416779.074273318,A,20773.367996694007,16730.84524134937,SUP_0144,11,39.88,1078,2.33,129292.0
Product_1225,50670.37559893465,462.12,23415793.971779678,A,2303.198890860666,2459.500143399759,SUP_0509,4,90.57,1147,2.33,11462.0
Product_1437,386939.32338136446,60.42,23378873.91870204,A,4447.578429670856,4541.974375218551,SUP_0209,11,98.7,645,2.33,35100.0
Product_1391,143226.2028152512,162.98,23343006.53482964,A,526.566922114894,758.8962885273885,SUP_0341,9,84.19,744,2.33,5305.0
Product_1280,92326.32357703986,252.43,23305933.860552173,A,2978.2685024851567,5650.994363089546,SUP_0350,9,88.27,1079,2.33,39501.0
Product_1556,550350.0164467548,42.28,23268798.695368793,A,5854.7874090080295,6789.772194161347,SUP_0151,13,23.12,2303,2.33,57041.0
Product_0420,143729.66430781916,161.63,23231025.642072808,A,6533.166559446326,5213.617862866775,SUP_0296,5,88.56,600,2.33,27164.0
Product_1560,61057.384223131965,379.87,23193868.54484114,A,462.5559410843331,642.3681395374216,SUP_0440,7,89.63,267,2.33,3960.0
Product_0996,78951.7966958184,293.46,23169194.258354865,A,6073.215130447569,13656.009237184662,SUP_0365,8,54.3,783,2.33,89997.0
Product_1819,92842.06695970122,249.42,23156668.341088675,A,4886.42457682638,2774.0341795130726,SUP_0414,10,72.81,504,2.33,20440.0
Product_1369,236179.16394853403,97.89,23119578.358921997,A,3525.0621484855824,3132.943058541119,SUP_0262,8,90.32,1771,2.33,20647.0
Product_1652,182093.01996390702,126.76,23082111.210624855,A,4791.921577997553,6219.836384369182,SUP_0310,5,77.93,380,2.33,32406.0
Product_0408,277856.9502264087,82.94,23045455.451778337,A,574.0846079058032,915.8251158065178,SUP_0285,8,69.0,1135,2.33,6036.0
Product_1400,257792.71493364757,89.25,23007999.807828046,A,5155.854298672952,12201.577240977465,SUP_0254,12,51.94,1170,2.33,98484.0
Product_0099,199929.1352834611,114.89,22969858.352716845,A,4543.843983715025,4579.325085580495,SUP_0291,13,77.45,287,2.33,38471.0
Product_1785,110092.19178351386,208.31,22933304.470423773,A,3238.005640691584,3455.313140907011,SUP_0382,11,19.01,826,2.33,26702.0
Product_1523,401374.92384966713,57.04,22894425.656385012,A,4778.272902972228,6470.130575725334,SUP_0197,5,71.09,1003,2.33,33710.0
Product_1421,108892.17840385198,209.92,22858646.090536606,A,561.2998886796494,1317.7159781163682,SUP_0464,3,96.61,418,2.33,5318.0
Product_0997,31573.214692635956,723.62,22847009.61588523,A,956.764081595029,1014.5990459104112,SUP_0499,7,81.76,675,2.33,6255.0
Product_1371,189145.47929451513,120.66,22822293.531676196,A,1099.6830191541578,1966.1183084814936,SUP_0306,8,81.97,753,2.33,12958.0
Product_1235,204074.10761054605,111.65,22784874.11471747,A,8503.087817106085,12896.223509927288,SUP_0270,5,85.96,1335,2.33,67190.0
Product_1107,31392.947427982195,724.91,22757061.520018574,A,327.0098690414812,416.589017856602,SUP_0653,4,53.95,462,2.33,1942.0
Product_1780,32148.276366766553,707.58,22747477.39159668,A,2009.2672729229096,998.6253711129223,SUP_0563,9,54.05,330,2.33,6981.0
Product_1986,55006.14249496195,412.87,22710386.05189494,A,323.56554408801145,361.6807699383428,SUP_0492,5,70.18,535,2.33,1885.0
Product_0146,135682.29806922795,167.16,22680652.945252143,A,9691.592719230568,11451.946242316046,SUP_0287,14,99.0,1036,2.33,99839.0
Product_1472,90577.3394431359,250.32,22673319.60940578,A,1132.2167430391987,2022.8286846958194,SUP_0383,3,67.67,677,2.33,8164.0
Product_1482,94863.80668461592,238.99,22671501.15955636,A,1607.8611302477275,1541.5521440722,SUP_0380,10,87.51,614,2.33,11359.0
Product_2048,145905.88552018814,155.14,22635839.079601984,A,7295.2942760094065,5147.664798639039,SUP_0332,10,62.9,1254,2.33,37929.0
Product_0981,496736.30072186503,45.49,22596534.31983764,A,1419.246573491043,4333.584123181016,SUP_0179,5,61.21,1230,2.33,22579.0
Product_0561,53678.23242338893,420.54,22573843.86333198,A,1533.663783525398,1391.292828411546,SUP_0510,2,73.71,1499,2.33,4585.0
Product_1314,491598.3984682038,45.89,22559450.50570587,A,963.9184283690271,1342.5856673751734,SUP_0167,8,79.82,601,2.33,8848.0
Product_1199,114512.03721384444,196.83,22539404.284801003,A,3578.5011629326386,4023.769565024096,SUP_0351,13,86.42,1816,2.33,33804.0
Product_1101,297660.3330968809,75.67,22523957.405440975,A,7833.1666604442335,11816.678976030937,SUP_0206,13,43.93,257,2.33,99272.0
Product_1300,23546.947733546396,955.91,22508762.807974335,A,386.0155366155147,987.7553166176648,SUP_0664,8,32.74,750,2.33,6510.0
Product_1420,192973.77562264472,116.53,22487234.07330679,A,590.1338704056413,1498.5245352485904,SUP_0272,9,64.06,1062,2.33,10475.0
Product_0553,125945.70025713852,178.25,22449821.070834942,A,3598.4485787753865,9170.276922198658,SUP_0369,2,81.84,354,2.33,30218.0
Product_1972,68431.78480856841,327.66,22422358.610375527,A,963.8279550502593,1232.122792207664,SUP_0420,10,36.88,650,2.33,9079.0
Product_1981,215061.54922813506,104.21,22411564.045063954,A,682.7350769147145,1290.7616724200914,SUP_0273,4,44.59,1373,2.33,6015.0
Product_1468,94883.4609170053,235.82,22375417.75344819,A,1824.6819407116404,1468.7786611399574,SUP_0398,12,67.77,895,2.33,11856.0
Product_1765,162637.63708673808,137.35,22338279.453863475,A,821.4022075087781,1894.5880710400995,SUP_0316,5,71.52,867,2.33,9871.0
Product_1297,109458.00105875057,203.74,22300973.13570984,A,935.5384705876116,1143.0803374881739,SUP_0356,11,71.58,1021,2.33,8834.0
Product_2004,271084.52097527747,82.13,22264171.707699537,A,1531.5509659620195,1604.525071762379,SUP_0229,4,55.9,3402,2.33,7478.0
Product_0107,94401.72659150987,235.45,22226886.525971,A,6742.980470822134,4808.488268970517,SUP_0416,2,57.83,287,2.33,15845.0
Product_0001,60298.03175540278,367.99,22189072.70567067,A,621.6291933546678,987.6433151376581,SUP_0465,5,86.14,338,2.33,5146.0
Product_1237,893586.2024617413,24.79,22152001.959026564,A,18616.379217952945,19370.557617310318,SUP_0108,3,67.08,2875,2.33,78174.0
Product_2015,338568.3474621604,65.32,22115284.456228316,A,2821.4028955180033,4421.296134133944,SUP_0196,7,77.4,817,2.33,27256.0
